254.188	-1.26411
254.194	1.49044
254.2	-1.06513
254.206	11.364
254.212	0.786318
254.219	1.95602
254.225	11.2376
254.231	10.7696
254.237	10.973
254.244	14.5204
254.25	25.2916
254.256	5.32747
254.262	-7.56599
254.269	-5.14894
254.275	8.09904
254.281	-0.0140647
254.287	-7.52115
254.293	-8.49415
254.3	-3.86316
254.306	-6.41702
254.312	-8.17058
254.318	-4.13954
254.324	17.0893
254.331	30.678
254.337	10.0771
254.343	-7.31036
254.349	-8.94617
254.356	-9.32014
254.362	-9.23491
254.368	-8.37745
254.374	-4.58522
254.38	-8.5135
254.387	-8.98914
254.393	-4.47184
254.399	4.21036
254.405	-3.58398
254.411	-9.92384
254.418	-10.2151
254.423	19.1322
254.43	14.2285
254.437	12.0856
254.444	17.3479
254.45	6.45334
254.457	4.79379
254.464	17.1615
254.471	36.848
254.477	52.1484
254.484	17.4417
254.491	3.03132
254.498	3.42916
254.504	7.65027
254.511	23.9834
254.518	21.9327
254.524	13.4923
254.531	37.4783
254.538	20.5169
254.545	19.8973
254.551	34.1962
254.558	22.0518
254.565	14.7382
254.572	12.0241
254.578	7.21004
254.585	1.7049
254.592	1.51716
254.598	2.72281
254.605	3.90751
254.612	6.97346
254.619	8.20278
254.625	16.1151
254.632	31.9838
254.639	22.0716
254.645	3.76854
254.652	3.95728
254.659	11.0448
254.665	17.5752
254.672	23.5622
254.679	14.7927
254.686	3.45523
254.692	4.32067
254.699	4.83738
254.706	15.1904
254.712	22.6382
254.719	9.94631
254.726	11.0375
254.732	14.0519
254.739	0.501885
254.746	3.928
254.753	13.6294
254.759	26.4134
254.766	13.1413
254.773	12.9114
254.779	32.2061
254.786	15.7748
254.793	3.67116
254.799	10.3823
254.806	17.6694
254.813	8.59538
254.819	19.6938
254.826	10.3103
254.833	4.9452
254.839	12.4455
254.846	11.0375
254.853	12.1838
254.859	20.358
254.866	32.9801
254.873	15.4208
254.879	19.0899
254.886	9.79417
254.893	2.25468
254.899	2.76562
254.906	4.91206
254.913	14.1139
254.919	10.2494
254.926	14.5357
254.933	18.3609
254.939	6.59277
254.946	15.5162
254.953	13.6775
254.959	18.3675
254.966	7.52715
254.973	3.78716
254.979	9.9929
254.986	13.3621
254.993	7.39588
254.999	25.2195
255.006	22.6729
255.013	16.3683
255.019	10.7442
255.026	15.1592
255.032	15.9741
255.039	9.95476
255.046	15.7459
255.052	13.448
255.059	7.033
255.066	1.96098
255.072	5.64628
255.079	13.9988
255.086	26.5392
255.092	17.3443
255.099	30.0085
255.105	17.1062
255.112	6.16624
255.119	3.2835
255.125	9.17348
255.132	6.7965
255.139	4.0435
255.145	2.39849
255.152	9.1157
255.158	30.5684
255.165	17.9915
255.172	7.28578
255.178	14.5792
255.185	1.51937
255.192	3.48926
255.198	17.5511
255.205	12.8652
255.211	13.4081
255.218	18.4665
255.225	20.3483
255.231	22.8232
255.238	34.0381
255.244	8.4212
255.251	1.65246
255.258	2.26992
255.264	7.10949
